calendar_year,marketing_year,calendar_month,marketing_year_month,commodity,country,attribute,amount,unit
2025,2023,7,11,soybeans,to united states,Beginning Stocks,7190.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Area Harvested,33294.0,1000 Hectares
2025,2024,11,2,soybean oil,to china,Total Distribution,21594.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Ending Stocks,776.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Exports,67059.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Total Supply,328111.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Imports,63248.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Production,248180.0,1000 Metric Tons
2025,2025,12,4,corn,world,Total Distribution,1766699.0,1000 Metric Tons
2025,2025,12,4,corn,world,Ending Stocks,279151.0,1000 Metric Tons
2025,2025,12,4,corn,world,Domestic Consumption,1282447.0,1000 Metric Tons
2025,2025,12,4,corn,world,"Food, Seed, and Industrial Consumption",472084.0,1000 Metric Tons
2025,2025,12,4,corn,world,Feed Domestic Consumption,810363.0,1000 Metric Tons
2025,2025,12,4,corn,world,Trade Year Exports,197917.0,1000 Metric Tons
2025,2025,12,4,corn,world,Exports,205101.0,1000 Metric Tons
2025,2025,12,4,corn,world,Total Supply,1766699.0,1000 Metric Tons
2025,2025,12,4,corn,world,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2025,12,4,corn,world,Trade Year Imports,190273.0,1000 Metric Tons
2025,2025,12,4,corn,world,Imports,190368.0,1000 Metric Tons
2025,2025,12,4,corn,world,Production,1282962.0,1000 Metric Tons
2025,2025,12,4,corn,world,Beginning Stocks,293369.0,1000 Metric Tons
2025,2025,12,4,corn,world,Area Harvested,208988.0,1000 Hectares
2025,2023,12,3,soybean meal,world,Soybean Meal Equivalent,252711.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Total Distribution,343725.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Ending Stocks,14678.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Domestic Consumption,254902.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Feed Waste Domestic Consumption,252711.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Food Use Domestic Consumption,841.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Industrial Domestic Consumption,1350.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Exports,74145.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Total Supply,343725.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Imports,69587.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Production,259987.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Beginning Stocks,14151.0,1000 Metric Tons
2025,2023,12,3,soybean meal,world,Extraction Rate,0.785,Percentage
2025,2023,12,3,soybean meal,world,Crush,331174.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Total Distribution,89293.0,1000 Metric Tons
2025,2025,12,4,corn,world,Yield,6.1389,Yield (Metric Tons per Hectare)
2025,2024,12,4,corn,world,Area Harvested,203550.0,1000 Hectares
2025,2024,12,4,corn,world,Beginning Stocks,315448.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Beginning Stocks,5716.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Beginning Stocks,16683.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Extraction Rate,0.7864,Percentage
2025,2022,12,3,soybean meal,world,Crush,315591.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Total Distribution,89553.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Ending Stocks,6424.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Domestic Consumption,68120.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Feed Waste Domestic Consumption,85.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Food Use Domestic Consumption,52639.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Industrial Domestic Consumption,15396.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Exports,15009.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Total Supply,89553.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Imports,13961.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Production,69876.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Extraction Rate,0.1951,Percentage
2025,2024,12,4,corn,world,Production,1230608.0,1000 Metric Tons
2025,2024,12,3,soybean oil,world,Crush,358196.0,1000 Metric Tons
2025,2024,12,4,corn,world,Yield,6.0457,Yield (Metric Tons per Hectare)
2025,2024,12,4,corn,world,Total Distribution,1731042.0,1000 Metric Tons
2025,2024,12,4,corn,world,Ending Stocks,293369.0,1000 Metric Tons
2025,2024,12,4,corn,world,Domestic Consumption,1250531.0,1000 Metric Tons
2025,2024,12,4,corn,world,"Food, Seed, and Industrial Consumption",463746.0,1000 Metric Tons
2025,2024,12,4,corn,world,Feed Domestic Consumption,786785.0,1000 Metric Tons
2025,2024,12,4,corn,world,Trade Year Exports,191113.0,1000 Metric Tons
2025,2024,12,4,corn,world,Exports,187142.0,1000 Metric Tons
2025,2024,12,4,corn,world,Total Supply,1731042.0,1000 Metric Tons
2025,2024,12,4,corn,world,Trade Year Imports from U.S.,880.0,1000 Metric Tons
2025,2024,12,4,corn,world,Trade Year Imports,186003.0,1000 Metric Tons
2025,2024,12,4,corn,world,Imports,184986.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Area Harvested,10244.0,1000 Hectares
2025,2022,4,8,soybeans,to china,Beginning Stocks,25146.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Production,20284.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Total Distribution,7327.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Crush,15300.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Yield,5.7811,Yield (Metric Tons per Hectare)
2025,2023,8,3,wheat,to china,Total Distribution,289035.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Ending Stocks,134523.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Domestic Consumption,153500.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,"Food, Seed, and Industrial Consumption",116500.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Feed Domestic Consumption,37000.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Trade Year Exports,1012.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Exports,1012.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Total Supply,289035.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Trade Year Imports from U.S.,2179.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Trade Year Imports,13627.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Imports,13627.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Production,136590.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Beginning Stocks,138818.0,1000 Metric Tons
2025,2023,8,3,wheat,to china,Area Harvested,23627.0,1000 Hectares
2025,2023,5,8,soybean oil,to japan,Total Distribution,491.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Ending Stocks,21.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Domestic Consumption,470.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Feed Waste Domestic Consumption,0.0,1000 Metric Tons
2025,2023,9,1,corn,to united states,Total Supply,424940.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Industrial Domestic Consumption,30.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Exports,0.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Total Supply,491.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Imports,2.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Production,461.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Beginning Stocks,28.0,1000 Metric Tons
2025,2023,5,8,soybean oil,to japan,Extraction Rate,0.195,Percentage
2025,2023,5,8,soybean oil,to japan,Crush,2364.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Extraction Rate,0.79,Percentage
2025,2025,12,3,soybean meal,to european union,Beginning Stocks,1751.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Production,12087.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Total Supply,3594.0,1000 Metric Tons
2025,2025,12,4,soybeans,to japan,Total Supply,3551.0,1000 Metric Tons
2025,2025,12,4,soybeans,to japan,Imports,3100.0,1000 Metric Tons
2025,2025,12,4,soybeans,to japan,Production,250.0,1000 Metric Tons
2025,2025,12,4,soybeans,to japan,Beginning Stocks,201.0,1000 Metric Tons
2025,2025,12,4,soybeans,to japan,Area Harvested,155.0,1000 Hectares
2025,2022,5,8,soybean meal,to japan,Soybean Meal Equivalent,3150.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Total Distribution,3594.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Ending Stocks,43.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Domestic Consumption,3550.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Feed Waste Domestic Consumption,3150.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Food Use Domestic Consumption,200.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Industrial Domestic Consumption,200.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Exports,1.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Imports,1540.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Imports,17550.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Production,1962.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Beginning Stocks,92.0,1000 Metric Tons
2025,2022,5,8,soybean meal,to japan,Extraction Rate,0.7546,Percentage
2025,2022,5,8,soybean meal,to japan,Crush,2600.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Soybean Meal Equivalent,29900.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Total Distribution,31388.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Ending Stocks,846.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Domestic Consumption,29942.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Feed Waste Domestic Consumption,29900.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Food Use Domestic Consumption,32.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Industrial Domestic Consumption,10.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Exports,600.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to european union,Total Supply,31388.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Yield,2.0593,Yield (Metric Tons per Hectare)
2025,2024,12,4,soybeans,to mexico,Ending Stocks,582.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Imports,104500.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Domestic Consumption,6735.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Total Supply,465065.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Trade Year Imports,650.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Imports,635.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Production,425525.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Beginning Stocks,38905.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Area Harvested,36441.0,1000 Hectares
2025,2025,12,3,soybean oil,to united states,Total Distribution,14640.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Ending Stocks,783.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Domestic Consumption,13449.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Feed Waste Domestic Consumption,0.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Food Use Domestic Consumption,6418.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Industrial Domestic Consumption,7031.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Exports,408.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Total Supply,14640.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Imports,170.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Production,13676.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Beginning Stocks,794.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to united states,Extraction Rate,0.1967,Percentage
2025,2025,12,3,soybean oil,to united states,Crush,69536.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Yield,1.9801,Yield (Metric Tons per Hectare)
2025,2022,4,8,soybeans,to china,Total Distribution,149930.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Ending Stocks,32340.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Domestic Consumption,117500.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Feed Waste Domestic Consumption,5500.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Food Use Domestic Consumption,16000.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Crush,96000.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Exports,90.0,1000 Metric Tons
2025,2022,4,8,soybeans,to china,Total Supply,149930.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Exports,81284.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Trade Year Exports,80000.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Feed Domestic Consumption,154947.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,"Food, Seed, and Industrial Consumption",5550.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Feed Waste Domestic Consumption,85.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Food Use Domestic Consumption,0.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Crush,6650.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Exports,10.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Total Supply,7327.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Imports,6434.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Production,278.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Beginning Stocks,615.0,1000 Metric Tons
2025,2024,12,4,soybeans,to mexico,Area Harvested,135.0,1000 Hectares
2025,2024,8,3,wheat,to japan,Yield,4.6154,Yield (Metric Tons per Hectare)
2025,2024,8,3,wheat,to japan,Total Distribution,7747.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Ending Stocks,1162.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Domestic Consumption,6250.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Feed Domestic Consumption,700.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,"Food, Seed, and Industrial Consumption",177300.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Trade Year Exports,335.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Exports,335.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Total Supply,7747.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Trade Year Imports from U.S.,2148.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Trade Year Imports,5573.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Imports,5573.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Production,1080.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Beginning Stocks,1094.0,1000 Metric Tons
2025,2024,8,3,wheat,to japan,Area Harvested,234.0,1000 Hectares
2025,2025,12,4,corn,to united states,Yield,11.6771,Yield (Metric Tons per Hectare)
2025,2025,12,4,corn,to united states,Total Distribution,465065.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Ending Stocks,51534.0,1000 Metric Tons
2025,2025,12,4,corn,to united states,Domestic Consumption,332247.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Ending Stocks,5891.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Feed Waste Domestic Consumption,85.0,1000 Metric Tons
2025,2025,12,4,soybeans,to japan,Crush,2350.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Total Distribution,77603.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Domestic Consumption,59842.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Feed Waste Domestic Consumption,65.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Food Use Domestic Consumption,47701.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Industrial Domestic Consumption,12076.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Exports,12440.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Total Supply,77603.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Imports,11646.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Production,60000.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Beginning Stocks,5957.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Extraction Rate,0.1896,Percentage
2025,2021,12,3,soybean oil,world,Crush,316440.0,1000 Metric Tons
2025,2021,12,4,corn,world,Yield,5.8787,Yield (Metric Tons per Hectare)
2025,2021,12,4,corn,world,Total Distribution,1702880.0,1000 Metric Tons
2025,2021,12,4,corn,world,Ending Stocks,314119.0,1000 Metric Tons
2025,2021,12,4,corn,world,Domestic Consumption,1182318.0,1000 Metric Tons
2025,2021,12,4,corn,world,"Food, Seed, and Industrial Consumption",438317.0,1000 Metric Tons
2025,2021,12,4,corn,world,Feed Domestic Consumption,744001.0,1000 Metric Tons
2025,2021,12,4,corn,world,Trade Year Exports,193566.0,1000 Metric Tons
2025,2021,12,4,corn,world,Exports,206443.0,1000 Metric Tons
2025,2021,12,4,corn,world,Total Supply,1702880.0,1000 Metric Tons
2025,2021,12,4,corn,world,Trade Year Imports from U.S.,62841.0,1000 Metric Tons
2025,2021,12,4,corn,world,Trade Year Imports,186759.0,1000 Metric Tons
2025,2021,12,4,corn,world,Imports,184472.0,1000 Metric Tons
2025,2021,12,4,corn,world,Production,1221050.0,1000 Metric Tons
2025,2021,12,4,corn,world,Beginning Stocks,297358.0,1000 Metric Tons
2025,2021,12,4,corn,world,Area Harvested,207709.0,1000 Hectares
2025,2024,12,4,soybeans,world,Yield,2.9151,Yield (Metric Tons per Hectare)
2025,2024,12,4,soybeans,world,Total Distribution,721221.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Ending Stocks,123235.0,1000 Metric Tons
2025,2021,12,3,soybean oil,world,Ending Stocks,5321.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Area Harvested,222386.0,1000 Hectares
2025,2025,12,3,soybean oil,world,Food Use Domestic Consumption,52992.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Beginning Stocks,270036.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Production,378360.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Beginning Stocks,93530.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Area Harvested,137360.0,1000 Hectares
2025,2023,12,4,soybeans,world,Yield,2.8178,Yield (Metric Tons per Hectare)
2025,2023,12,4,soybeans,world,Total Distribution,676553.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Ending Stocks,115072.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Domestic Consumption,383646.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Feed Waste Domestic Consumption,28633.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Food Use Domestic Consumption,23839.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Crush,331174.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Exports,177835.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Total Supply,676553.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Imports,178412.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Production,396359.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Beginning Stocks,101782.0,1000 Metric Tons
2025,2023,12,4,soybeans,world,Area Harvested,140663.0,1000 Hectares
2025,2024,12,7,wheat,world,Yield,3.6008,Yield (Metric Tons per Hectare)
2025,2024,12,7,wheat,world,Total Distribution,1271109.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Ending Stocks,260033.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Domestic Consumption,800894.0,1000 Metric Tons
2025,2024,12,7,wheat,world,"Food, Seed, and Industrial Consumption",643728.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Feed Domestic Consumption,157166.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Trade Year Exports,204432.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Exports,210182.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Total Supply,1271109.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Trade Year Imports from U.S.,22552.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Trade Year Imports,200376.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Imports,200306.0,1000 Metric Tons
2025,2024,12,7,wheat,world,Production,800767.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Domestic Consumption,413178.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Feed Waste Domestic Consumption,30327.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Food Use Domestic Consumption,24655.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Crush,358196.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Imports,212798.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Production,790475.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Beginning Stocks,275273.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Area Harvested,219662.0,1000 Hectares
2025,2021,12,3,soybean meal,world,Soybean Meal Equivalent,243716.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Total Distribution,331356.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Ending Stocks,16683.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Domestic Consumption,245834.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Feed Waste Domestic Consumption,243716.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Food Use Domestic Consumption,796.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Industrial Domestic Consumption,1322.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Exports,68839.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Total Supply,331356.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Imports,67273.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Production,247972.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Beginning Stocks,16111.0,1000 Metric Tons
2025,2021,12,3,soybean meal,world,Extraction Rate,0.7836,Percentage
2025,2021,12,3,soybean meal,world,Crush,316440.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Yield,2.9399,Yield (Metric Tons per Hectare)
2025,2025,12,4,soybeans,world,Total Distribution,731920.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Ending Stocks,122370.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Domestic Consumption,421849.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Feed Waste Domestic Consumption,30729.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Food Use Domestic Consumption,25876.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Crush,365244.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Exports,187701.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Total Supply,731920.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Imports,186144.0,1000 Metric Tons
2025,2025,12,4,soybeans,world,Production,422541.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Trade Year Imports,211886.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Trade Year Imports from U.S.,20113.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Total Supply,1278546.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Exports,222238.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Exports,184808.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Total Supply,721221.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Imports,178995.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Production,427154.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Beginning Stocks,115072.0,1000 Metric Tons
2025,2024,12,4,soybeans,world,Area Harvested,146530.0,1000 Hectares
2025,2023,12,7,wheat,world,Yield,3.5571,Yield (Metric Tons per Hectare)
2025,2023,12,7,wheat,world,Total Distribution,1290231.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Ending Stocks,270036.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Domestic Consumption,797957.0,1000 Metric Tons
2025,2023,12,7,wheat,world,"Food, Seed, and Industrial Consumption",638713.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Feed Domestic Consumption,159244.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Trade Year Exports,225220.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Total Supply,1290231.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Exports,221952.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Trade Year Imports from U.S.,19544.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Trade Year Imports,221526.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Imports,223240.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Production,792340.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Beginning Stocks,274651.0,1000 Metric Tons
2025,2023,12,7,wheat,world,Area Harvested,222749.0,1000 Hectares
2025,2022,12,7,wheat,world,Yield,3.5986,Yield (Metric Tons per Hectare)
2025,2022,12,7,wheat,world,Total Distribution,1278546.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Ending Stocks,274651.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Domestic Consumption,781943.0,1000 Metric Tons
2025,2022,12,7,wheat,world,"Food, Seed, and Industrial Consumption",628889.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Feed Domestic Consumption,153054.0,1000 Metric Tons
2025,2022,12,7,wheat,world,Trade Year Exports,217864.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Imports,168509.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Total Supply,640399.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Exports,171855.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Area Harvested,131578.0,1000 Hectares
2025,2022,12,3,soybean oil,world,Beginning Stocks,5321.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Extraction Rate,0.1923,Percentage
2025,2022,12,3,soybean oil,world,Crush,315591.0,1000 Metric Tons
2025,2022,12,4,corn,world,Yield,5.7498,Yield (Metric Tons per Hectare)
2025,2022,12,4,corn,world,Total Distribution,1653253.0,1000 Metric Tons
2025,2022,12,4,corn,world,Ending Stocks,305373.0,1000 Metric Tons
2025,2022,12,4,corn,world,Domestic Consumption,1167491.0,1000 Metric Tons
2025,2022,12,4,corn,world,"Food, Seed, and Industrial Consumption",436223.0,1000 Metric Tons
2025,2022,12,4,corn,world,Feed Domestic Consumption,731268.0,1000 Metric Tons
2025,2022,12,4,corn,world,Trade Year Exports,180657.0,1000 Metric Tons
2025,2022,12,4,corn,world,Exports,180389.0,1000 Metric Tons
2025,2022,12,4,corn,world,Total Supply,1653253.0,1000 Metric Tons
