date_collected,week_ending_date,calendar_year,marketing_year,calendar_month,marketing_year_month,calendar_week,marketing_year_week,commodity,country,weekly_exports,accumulated_exports,outstanding_sales,gross_new_sales,current_marketing_year_net_sales,current_marketing_year_total_commitment,next_marketing_year_outstanding_sales,next_marketing_year_net_sales,unit
04-24-2026,2021-08-12,2021,2022,8,3,32,11,wheat,thailand,2297,86985,89502,2000,2000,176487,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,wheat,indonesia,0,0,191,0,0,191,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,south-korea,0,215134,0,0,0,215134,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,european-union,7160,525068,94783,2440,212,619851,132000,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,srw-wheat,world,156456,705835,889447,42356,42056,1595282,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,world,829180,65412032,4905568,294951,216499,70317600,18598658,509987,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,european-union,355,4297251,0,355,355,4297251,418000,20000,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,wheat,european-union,9499,63482,18000,0,-501,81482,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,srw-wheat,guatemala,0,173,8000,0,0,8173,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,bangladesh,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,hrw-wheat,colombia,0,39921,42000,6500,6500,81921,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,honduras,1650,9712,488,0,0,10200,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,guatemala,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,wheat,canada,0,9201,16949,0,-3,26150,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,china,144156,35218673,743353,24276,92276,35962026,5744000,1030000,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,egypt,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,honduras,14105,737798,76976,10300,5805,814774,145658,5500,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,china,274887,20910416,1972690,2887,2887,22883106,10744000,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,hrw-wheat,vietnam,0,3581,669,0,0,4250,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,canada,305,232459,3882,544,544,236341,5225,1633,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,vietnam,0,454565,0,0,0,454565,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,taiwan,3371,1425754,42871,0,0,1468625,80286,4969,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,philippines,1310,1902163,167088,87,17,2069251,210000,90000,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,world,213236,10415062,1585411,92980,71929,12000473,1521955,104573,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,european-union,0,287,128,0,0,415,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,bangladesh,0,828029,0,0,0,828029,110000,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,bangladesh,111,148705,3289,0,0,151994,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,south-korea,2934,10166,5154,17,17,15320,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,indonesia,49,219350,1000,3,3,220350,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,thailand,0,1000,0,0,0,1000,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,mexico,85,42347,228,1,1,42575,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,world,257977,59703330,2381431,68437,67687,62084761,13864934,2142119,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,hrw-wheat,taiwan,0,65253,57265,16015,16015,122518,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,honduras,0,2654,220,220,220,2874,120,120,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,japan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,hrw-wheat,world,127053,1530494,1630652,139952,132630,3161146,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,srw-wheat,mexico,12106,220173,223556,2500,2422,443729,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,hrw-wheat,japan,38407,190781,135215,957,957,325996,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,srw-wheat,canada,0,7620,12203,0,-3,19823,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,world,432,665968,17546,604,534,683514,678,120,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,colombia,0,3919732,29000,0,0,3948732,399162,88800,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,taiwan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,wheat,nigeria,79211,551908,135000,15891,27711,686908,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,wheat,guatemala,0,24891,20844,0,0,45735,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,guatemala,54604,1204274,37853,3053,-20326,1242127,409748,-3937,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,indonesia,0,90,0,0,0,90,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,indonesia,0,142864,0,0,0,142864,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,egypt,0,505526,0,0,0,505526,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,pakistan,0,887284,0,0,0,887284,306000,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,taiwan,1005,30136,11305,3160,3160,41441,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,japan,38120,173190,103816,34120,37020,277006,3629,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,wheat,vietnam,33457,37335,8669,2833,33457,46004,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,canada,18070,1012681,139117,10338,9692,1151798,226741,6548,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-meal,mexico,38556,1487906,257648,13975,12891,1745554,306415,4625,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,hrw-wheat,thailand,0,13596,24326,2000,2000,37922,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,hrw-wheat,nigeria,13082,394201,66000,1082,13082,460201,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,colombia,0,40615,0,0,0,40615,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,11,32,46,soybean-oil,china,0,10562,0,0,0,10562,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,mexico,11593,4490222,314694,629,629,4804916,1112605,28886,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,srw-wheat,indonesia,0,0,191,0,0,191,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,corn,south-korea,215,3525162,1758,0,-3,3526920,65000,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,hrw-wheat,philippines,4500,4500,70000,10500,10000,74500,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2021,8,12,32,50,soybeans,indonesia,15582,2287756,75841,7810,7643,2363597,13500,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,srw-wheat,taiwan,665,2009,225,600,600,2234,0,0,Metric Tons
04-24-2026,2021-08-12,2021,2022,8,3,32,11,wheat,mexico,46927,760280,712531,16755,16677,1472811,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,mexico,10274,1449350,283313,6578,6576,1732663,301790,3000,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,indonesia,0,0,191,0,0,191,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,colombia,9349,433388,23000,13349,15349,456388,2000,-13000,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,thailand,398,13596,22326,1000,1000,35922,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,philippines,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,indonesia,0,90,0,0,0,90,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,bangladesh,0,148594,3400,0,0,151994,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,world,251186,10201826,1726718,145013,116310,11928544,1417382,268284,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,vietnam,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,indonesia,0,219301,1046,0,0,220347,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,bangladesh,0,828029,0,0,0,828029,110000,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,european-union,0,287,128,0,0,415,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,vietnam,0,454565,0,0,0,454565,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,japan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,guatemala,11050,24891,20844,735,-4998,45735,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,china,352629,20635529,2244690,79319,11319,22880219,10744000,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,world,502,665536,17444,389,346,682980,558,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,china,338,35074517,795233,84500,84493,35869750,4714000,328000,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,egypt,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,philippines,99080,1900853,168381,9890,9890,2069234,120000,89000,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,taiwan,1733,1422383,46242,4944,4438,1468625,75317,19034,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,south-korea,72,7232,8071,300,300,15303,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,honduras,0,723693,85276,0,0,808969,140158,400,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,japan,2231,135070,104916,4470,4390,239986,3629,3175,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,japan,130408,460509,427522,34974,34292,888031,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,south-korea,0,1542,0,0,0,1542,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,guatemala,0,83744,0,0,0,83744,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,nigeria,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,philippines,0,536827,755155,2250,2250,1291982,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,thailand,398,84688,89799,3200,3200,174487,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,mexico,89647,713353,742781,2348,2145,1456134,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,philippines,0,0,64500,0,0,64500,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,taiwan,15855,65253,41250,755,755,106503,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,south-korea,0,215134,0,0,0,215134,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,world,71469,549379,1003847,24780,21105,1553226,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,european-union,987,517908,101731,720,720,619639,132000,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,european-union,0,53983,28000,18000,18000,81983,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,china,0,10562,0,0,0,10562,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,european-union,0,4296896,0,0,0,4296896,398000,15000,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,world,1060049,64582852,5518249,500059,377553,70101101,18088671,601812,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,mexico,337276,13884380,1545355,183056,144544,15429735,2516289,52211,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,colombia,14541,85025,85200,2000,16541,170225,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,vietnam,0,3878,8669,0,0,12547,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,world,284998,1403441,1625075,174380,173821,3028516,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,honduras,0,8062,2138,1500,1500,10200,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,canada,22534,232154,3643,1,-191,235797,3592,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,bangladesh,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,philippines,0,971,344,0,0,1315,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,indonesia,0,142864,0,0,0,142864,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,colombia,14541,39921,35500,0,14541,75421,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,guatemala,20621,1149670,112783,0,-4161,1262453,413685,22500,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,canada,11037,587122,225171,54621,45731,812293,30638,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,taiwan,170,29131,9150,2600,2594,38281,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,honduras,0,51367,104000,1000,1000,155367,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,taiwan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,thailand,0,1031,469,0,0,1500,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,nigeria,0,278,78,0,0,356,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,guatemala,0,173,8000,0,0,8173,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,european-union,0,508,0,0,0,508,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,canada,632,9201,16952,31,-3484,26153,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,mexico,57587,208067,233240,847,744,441307,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,canada,17510,994611,147495,7070,2770,1142106,220193,79857,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,vietnam,2135,997821,38883,2538,515,1036704,10100,4600,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,honduras,0,2654,0,0,0,2654,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,colombia,54774,3919732,29000,33774,54774,3948732,310362,80500,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,south-korea,62800,268642,234300,500,-2700,502942,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,nigeria,82327,472697,186500,31827,31827,659197,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,japan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,honduras,0,5500,14500,0,0,20000,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,taiwan,1814,1364793,62641,6092,4450,1427434,370300,79500,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,world,129705,59445353,2571721,133946,96921,62017074,11722815,1120322,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,taiwan,49891,188833,105290,2661,2661,294123,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,pakistan,0,887284,0,0,0,887284,306000,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,thailand,1224,1204742,11444,0,-10,1216186,1250,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,japan,80546,10594298,470039,25,80546,11064337,1188029,45000,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,egypt,0,505526,0,0,0,505526,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,china,35000,98912,65000,0,0,163912,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,nigeria,0,26400,73500,1500,1500,99900,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,philippines,976,83864,8175,0,0,92039,1950,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,china,0,76532,149982,0,-57,226514,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,colombia,14230,876918,158128,23131,11568,1035046,75000,75000,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,honduras,0,275704,71104,3486,350,346808,33740,200,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,mexico,38964,4478629,325658,1286,1286,4804287,1083719,136,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,vietnam,0,373159,45000,0,0,418159,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,thailand,0,1000,0,0,0,1000,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,mexico,32060,390307,360380,407,307,750687,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,indonesia,13624,2272174,83780,7525,6000,2355954,13500,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,guatemala,11099,411702,95801,1400,168,507503,114236,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,mexico,0,42262,312,0,0,42574,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,world,627929,3743708,4961610,303953,293119,8705318,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,canada,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,south-korea,0,625009,32387,300,276,657396,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,japan,21344,1984694,371812,11603,18560,2356506,170954,-18914,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,nigeria,59077,381119,66000,29077,29077,447119,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,egypt,0,2777375,0,0,0,2777375,65000,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,japan,47136,152374,172665,15400,15400,325039,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,canada,632,7620,12206,31,-3484,19826,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,honduras,0,24444,58000,1000,1000,82444,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,vietnam,0,3581,669,0,0,4250,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,wheat,china,64713,266907,344982,0,-344,611889,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-meal,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,guatemala,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,south-korea,0,48589,52140,500,500,100729,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,european-union,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,canada,482,26937,10356,389,346,37293,558,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,indonesia,0,0,191,0,0,191,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,colombia,0,45104,49700,2000,2000,94804,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,soybeans,guatemala,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,srw-wheat,taiwan,625,1344,290,315,315,1634,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,12,31,49,corn,south-korea,0,3524947,1976,0,-11,3526923,65000,0,Metric Tons
04-24-2026,2021-08-05,2021,2021,8,11,31,45,soybean-oil,colombia,0,40615,0,0,0,40615,0,0,Metric Tons
04-24-2026,2021-08-05,2021,2022,8,3,31,10,hrw-wheat,indonesia,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-meal,vietnam,0,373159,45000,0,0,418159,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,wheat,japan,30195,330101,523638,426,-55,853739,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,hrw-wheat,world,95227,1118443,1736252,149212,141932,2854695,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-oil,vietnam,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-meal,taiwan,1264,28961,6726,0,0,35687,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,wheat,canada,340,8569,21068,4134,4134,29637,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,corn,mexico,266087,13547104,1738087,243443,205377,15285191,2464078,238758,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-oil,mexico,142,42262,312,1,1,42574,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,soybeans,mexico,64626,4439665,363336,2075,-780,4803001,1083583,43680,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,soybeans,china,28474,35074179,711078,964,-41036,35785257,4386000,129000,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-oil,guatemala,0,83744,0,0,0,83744,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,hrw-wheat,mexico,50794,358247,392133,61346,54066,750380,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-oil,china,0,10562,0,0,0,10562,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-oil,south-korea,0,215134,0,0,0,215134,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,corn,vietnam,0,454565,0,0,0,454565,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,soybeans,colombia,0,424039,17000,7000,7000,441039,15000,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,hrw-wheat,canada,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,srw-wheat,mexico,52482,150480,290083,12936,42936,440563,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,hrw-wheat,vietnam,285,3581,669,0,0,4250,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,soybeans,vietnam,39464,995686,40503,3665,37171,1036189,5500,500,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,wheat,philippines,90997,536827,752905,32997,26997,1289732,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-meal,honduras,0,275704,70754,4100,700,346458,33540,1350,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,soybeans,south-korea,619,625009,32111,0,-300,657120,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,wheat,european-union,0,53983,10000,0,0,63983,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,soybeans,indonesia,38690,2258550,91404,7674,28671,2349954,13500,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,wheat,mexico,127372,623706,830283,86245,97807,1453989,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,hrw-wheat,indonesia,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-meal,colombia,0,862688,160790,21373,20000,1023478,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,srw-wheat,thailand,555,1031,469,0,0,1500,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-oil,japan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-meal,european-union,0,516921,101998,6158,158,618919,132000,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,11,30,48,corn,taiwan,3871,1420650,43537,3536,3536,1464187,56283,12000,Metric Tons
04-24-2026,2021-07-29,2021,2022,7,2,30,9,srw-wheat,nigeria,0,26400,72000,36000,36000,98400,0,0,Metric Tons
04-24-2026,2021-07-29,2021,2021,7,10,30,44,soybean-meal,mexico,19170,1439076,287011,35322,34928,1726087,298790,4500,Metric Tons
